timestamp,ambient_temp_c,wind_speed_ms,load_demand_kw,solar_output_kw,wind_output_kw
2023-02-22T07:00:00,-3.6,3.32,91.4,24.2,0.0
2023-02-22T08:00:00,-3.9,1.08,90.9,32.7,0.0
2023-02-22T09:00:00,-4.3,1.7,87.6,45.4,0.0
2023-02-22T10:00:00,-4.4,3.89,89.1,52.7,0.2
2023-02-22T11:00:00,-4.3,2.3,88.1,46.2,0.0
2023-02-22T12:00:00,-4.5,3.62,90.7,57.5,0.1
2023-02-22T13:00:00,-3.8,7.66,87.6,47.2,18.8
2023-02-22T14:00:00,-3.9,6.23,91.8,45.9,7.4
2023-02-22T15:00:00,-3.7,6.04,87.4,46.0,5.8
2023-02-22T16:00:00,-3.5,6.26,91.4,34.8,7.1
2023-02-22T17:00:00,-3.3,5.94,92.7,26.2,5.7
2023-02-22T18:00:00,-3.8,4.07,91.0,18.3,0.4
2023-02-22T19:00:00,-4.6,2.9,91.3,10.3,0.0
2023-02-22T20:00:00,-4.4,3.21,87.7,0.8,0.0
2023-02-22T21:00:00,-4.1,3.82,91.1,0.0,0.2
2023-02-22T22:00:00,-3.6,4.4,93.4,0.0,0.8
2023-02-22T23:00:00,-3.3,5.02,87.9,0.0,2.0
2023-02-23T00:00:00,-1.9,8.15,90.0,0.0,25.6
2023-02-23T01:00:00,-1.9,7.43,90.7,0.0,17.6
2023-02-23T02:00:00,-2.1,5.97,88.2,0.0,5.7
2023-02-23T03:00:00,-2.1,6.28,89.7,0.0,7.8
2023-02-23T04:00:00,-1.8,6.2,88.8,0.0,6.9
2023-02-23T05:00:00,-1.5,6.07,89.2,10.5,5.9
2023-02-23T06:00:00,-1.2,5.77,86.9,19.5,4.8
2023-02-23T07:00:00,-1.0,4.59,89.6,24.7,1.0
2023-02-23T08:00:00,-1.1,3.71,90.9,34.5,0.1
2023-02-23T09:00:00,-1.2,3.0,88.1,35.0,0.0
2023-02-23T10:00:00,-1.7,2.67,90.9,40.9,0.0
2023-02-23T11:00:00,-1.9,2.73,88.6,49.5,0.0
2023-02-23T12:00:00,-1.3,6.4,90.6,58.6,8.1
2023-02-23T13:00:00,-1.7,5.86,91.7,52.7,5.3
2023-02-23T14:00:00,-2.5,3.95,88.2,47.2,0.3
2023-02-23T15:00:00,-2.5,4.7,88.0,44.9,1.3
2023-02-23T16:00:00,-2.1,6.26,88.8,39.2,7.1
2023-02-23T17:00:00,-1.6,7.82,90.0,24.5,22.2
2023-02-23T18:00:00,-1.6,8.45,92.1,17.5,29.5
2023-02-23T19:00:00,-1.5,9.27,89.3,9.6,44.0
2023-02-23T20:00:00,-1.7,9.9,87.3,0.0,55.8
2023-02-23T21:00:00,-2.0,9.53,92.4,0.0,46.2
2023-02-23T22:00:00,-2.6,9.29,88.2,0.0,43.3
2023-02-23T23:00:00,-2.9,9.39,88.8,0.0,43.3
2023-02-24T00:00:00,-3.0,10.53,90.4,0.0,73.3
2023-02-24T01:00:00,-3.0,9.77,89.9,0.0,51.7
2023-02-24T02:00:00,-3.1,9.63,85.4,0.0,47.4
2023-02-24T03:00:00,-3.0,8.92,89.1,0.0,37.5
2023-02-24T04:00:00,-3.0,7.91,87.4,0.0,22.7
2023-02-24T05:00:00,-2.8,8.0,88.3,7.9,23.2
2023-02-24T06:00:00,-2.7,7.93,91.0,15.9,21.4
2023-02-24T07:00:00,-2.6,7.33,89.1,28.5,16.3
2023-02-24T08:00:00,-2.6,6.57,89.9,37.8,9.5
2023-02-24T09:00:00,-2.7,5.65,96.8,42.1,4.3
2023-02-24T10:00:00,-3.0,5.19,88.8,50.2,2.5
2023-02-24T11:00:00,-3.3,5.35,89.1,55.0,3.0
2023-02-24T12:00:00,-3.6,7.43,90.0,52.2,16.5
2023-02-24T13:00:00,-4.0,7.92,91.8,44.5,21.7
2023-02-24T14:00:00,-4.6,7.99,90.9,45.9,23.3
2023-02-24T15:00:00,-5.2,7.75,86.9,36.7,20.2
2023-02-24T16:00:00,-5.6,7.4,94.9,36.8,16.3
2023-02-24T17:00:00,-5.8,7.01,87.1,25.8,13.3
2023-02-24T18:00:00,-5.8,7.0,88.4,17.6,12.7
2023-02-24T19:00:00,-5.9,7.3,89.6,8.7,15.6
2023-02-24T20:00:00,-5.9,7.3,92.0,0.0,15.4
2023-02-24T21:00:00,-6.0,7.3,89.9,0.0,15.3
2023-02-24T22:00:00,-6.1,7.31,85.7,0.0,15.5
2023-02-24T23:00:00,-6.1,7.5,90.6,0.0,18.1
2023-02-25T00:00:00,-5.9,8.05,90.7,0.0,23.8
2023-02-25T01:00:00,-5.4,7.91,88.5,0.0,21.6
2023-02-25T02:00:00,-5.0,7.36,87.8,0.0,15.5
2023-02-25T03:00:00,-4.7,6.81,94.2,0.0,11.2
2023-02-25T04:00:00,-4.5,6.41,90.4,0.0,8.0
2023-02-25T05:00:00,-4.2,6.04,89.2,8.6,5.9
2023-02-25T06:00:00,-4.0,5.54,90.3,15.5,3.9
2023-02-25T07:00:00,-3.9,5.23,91.7,21.6,2.7
2023-02-25T08:00:00,-3.8,4.75,89.0,38.3,1.4
2023-02-25T09:00:00,-3.6,4.28,95.6,45.6,0.6
2023-02-25T10:00:00,-3.4,3.86,92.7,41.1,0.2
2023-02-25T11:00:00,-4.0,3.91,87.5,46.3,0.2
2023-02-25T12:00:00,-6.4,3.01,89.8,40.4,0.0
2023-02-25T13:00:00,-6.6,3.45,87.9,49.7,0.0
2023-02-25T14:00:00,-7.1,4.05,88.8,51.1,0.3
2023-02-25T15:00:00,-7.5,4.81,88.8,46.3,1.5
2023-02-25T16:00:00,-7.9,4.9,90.1,35.2,1.7
2023-02-25T17:00:00,-8.2,4.88,88.6,28.7,1.7
2023-02-25T18:00:00,-8.1,5.18,89.4,14.6,2.4
2023-02-25T19:00:00,-7.7,5.77,91.1,9.6,4.8
2023-02-25T20:00:00,-7.3,5.95,89.0,0.0,5.6
2023-02-25T21:00:00,-6.9,5.71,93.2,0.0,4.6
2023-02-25T22:00:00,-6.9,5.9,91.6,0.0,5.6
2023-02-25T23:00:00,-7.2,6.1,88.2,0.0,6.5
2023-02-26T00:00:00,-6.7,7.04,91.8,0.0,12.7
2023-02-26T01:00:00,-6.2,7.23,94.2,0.0,14.4
2023-02-26T02:00:00,-5.8,7.14,92.6,0.0,14.1
2023-02-26T03:00:00,-5.7,6.84,87.9,0.0,11.7
2023-02-26T04:00:00,-5.5,6.48,88.9,0.0,8.8
2023-02-26T05:00:00,-5.3,6.26,89.9,6.8,7.0
2023-02-26T06:00:00,-5.1,5.89,91.6,18.3,5.1
2023-02-26T07:00:00,-4.9,5.55,91.6,29.0,3.6
2023-02-26T08:00:00,-4.7,5.28,87.0,34.9,2.7
2023-02-26T09:00:00,-4.7,5.15,91.1,44.6,2.4
2023-02-26T10:00:00,-4.7,5.42,90.6,50.0,3.4
2023-02-26T11:00:00,-4.7,5.82,85.0,47.8,4.9
2023-02-26T12:00:00,-5.2,5.91,90.0,54.1,5.5
2023-02-26T13:00:00,-5.3,6.31,89.8,52.6,7.3
2023-02-26T14:00:00,-5.6,6.79,87.8,39.1,10.9
2023-02-26T15:00:00,-6.1,6.64,92.1,41.8,9.9
2023-02-26T16:00:00,-6.6,6.32,87.7,29.4,7.6
2023-02-26T17:00:00,-6.7,6.14,90.7,24.1,6.4
2023-02-26T18:00:00,-6.4,6.54,91.2,15.8,9.6
2023-02-26T19:00:00,-6.8,6.93,89.7,8.4,12.3
2023-02-26T20:00:00,-6.9,7.47,91.3,0.0,17.7
2023-02-26T21:00:00,-6.8,7.61,90.3,0.0,19.6
2023-02-26T22:00:00,-6.9,7.58,91.8,0.0,18.0
2023-02-26T23:00:00,-7.4,7.54,90.2,0.0,18.1
2023-02-27T00:00:00,-6.7,8.88,90.1,0.0,34.6
2023-02-27T01:00:00,-6.5,8.36,89.1,0.0,27.4
2023-02-27T02:00:00,-6.4,7.74,88.3,0.0,20.6
2023-02-27T03:00:00,-6.8,7.57,88.4,0.0,17.9
2023-02-27T04:00:00,-7.0,7.32,87.3,0.0,15.6
2023-02-27T05:00:00,-6.8,6.76,90.2,7.4,10.4
2023-02-27T06:00:00,-6.6,6.01,93.0,14.2,6.1
2023-02-27T07:00:00,-6.4,5.0,89.5,23.9,2.0
2023-02-27T08:00:00,-6.1,4.0,90.4,34.8,0.3
2023-02-27T09:00:00,-5.8,3.2,91.4,38.1,0.0
2023-02-27T10:00:00,-6.4,2.92,92.5,44.4,0.0
2023-02-27T11:00:00,-7.2,3.11,89.1,49.1,0.0
2023-02-27T12:00:00,-7.9,3.18,93.2,53.7,0.0
2023-02-27T13:00:00,-7.8,4.02,90.4,45.2,0.3
2023-02-27T14:00:00,-8.2,4.72,91.5,49.4,1.3
2023-02-27T15:00:00,-8.5,5.25,92.5,38.6,2.7
2023-02-27T16:00:00,-8.7,5.36,92.5,36.4,3.0
2023-02-27T17:00:00,-8.6,5.15,88.5,22.7,2.5
2023-02-27T18:00:00,-8.9,5.51,91.0,14.8,3.6
2023-02-27T19:00:00,-9.2,5.75,90.1,8.2,4.5
2023-02-27T20:00:00,-9.4,5.77,90.5,0.0,4.7
2023-02-27T21:00:00,-9.6,5.8,90.2,0.0,4.9
2023-02-27T22:00:00,-9.7,5.8,92.1,0.0,4.8
2023-02-27T23:00:00,-9.8,5.92,90.7,0.0,5.6
2023-02-28T00:00:00,-9.4,6.3,94.3,0.0,7.8
2023-02-28T01:00:00,-9.0,6.41,91.6,0.0,8.0
2023-02-28T02:00:00,-8.6,6.21,90.8,0.0,7.3
2023-02-28T03:00:00,-8.1,6.24,85.8,0.0,7.1
2023-02-28T04:00:00,-7.7,5.98,90.2,0.0,6.0
2023-02-28T05:00:00,-7.4,5.68,86.9,7.2,4.4
2023-02-28T06:00:00,-7.1,5.7,89.2,16.9,4.4
2023-02-28T07:00:00,-6.8,5.73,87.6,26.3,4.6
2023-02-28T08:00:00,-6.6,5.76,88.5,34.7,4.6
2023-02-28T09:00:00,-6.3,5.79,87.5,37.5,4.8
2023-02-28T10:00:00,-6.3,5.72,89.4,41.1,4.7
2023-02-28T11:00:00,-6.4,5.8,90.4,49.3,5.1
2023-02-28T12:00:00,-6.3,6.0,87.1,49.4,5.7
2023-02-28T13:00:00,-6.3,5.91,88.0,51.6,5.2
2023-02-28T14:00:00,-6.8,6.18,88.4,46.1,7.1
2023-02-28T15:00:00,-7.0,6.91,88.8,36.7,11.4
2023-02-28T16:00:00,-7.2,7.62,89.2,34.2,17.8
2023-02-28T17:00:00,-7.1,6.95,90.9,25.4,12.1
2023-02-28T18:00:00,-7.8,6.28,88.5,17.6,7.8
2023-02-28T19:00:00,-8.4,6.51,88.5,6.4,8.9
2023-02-28T20:00:00,-8.5,6.22,89.0,0.0,7.2
2023-02-28T21:00:00,-8.3,6.0,90.2,0.0,5.8
2023-02-28T22:00:00,-7.8,6.31,86.7,0.0,7.9
2023-02-28T23:00:00,-7.5,6.38,90.2,0.0,8.4
2023-03-01T00:00:00,-6.9,7.4,89.6,0.0,16.3
2023-03-01T01:00:00,-6.5,7.19,92.0,0.0,14.0
2023-03-01T02:00:00,-6.3,6.72,89.5,0.0,10.6
2023-03-01T03:00:00,-6.3,5.88,89.7,0.0,5.3
2023-03-01T04:00:00,-6.4,4.64,91.3,0.0,1.1
2023-03-01T05:00:00,-6.0,3.22,90.1,6.6,0.0
2023-03-01T06:00:00,-5.6,2.09,90.7,17.7,0.0
2023-03-01T07:00:00,-5.3,1.36,90.7,25.4,0.0
2023-03-01T08:00:00,-5.2,1.27,86.9,30.6,0.0
2023-03-01T09:00:00,-5.1,1.62,92.5,41.4,0.0
2023-03-01T10:00:00,-5.1,1.3,85.6,48.0,0.0
2023-03-01T11:00:00,-5.3,1.84,89.2,49.6,0.0
2023-03-01T12:00:00,-4.8,4.1,86.6,40.0,0.4
2023-03-01T13:00:00,-4.8,3.4,92.8,39.8,0.0
2023-03-01T14:00:00,-5.3,2.62,89.5,37.9,0.0
2023-03-01T15:00:00,-5.7,2.2,90.3,40.8,0.0
2023-03-01T16:00:00,-5.9,2.82,90.2,31.4,0.0
2023-03-01T17:00:00,-5.9,3.51,87.9,24.8,0.0
2023-03-01T18:00:00,-6.1,3.92,94.1,14.1,0.2
2023-03-01T19:00:00,-6.2,4.26,86.2,5.8,0.6
2023-03-01T20:00:00,-6.3,4.87,89.7,0.0,1.7
2023-03-01T21:00:00,-7.2,5.24,92.2,0.0,2.7
2023-03-01T22:00:00,-7.7,5.38,90.5,0.0,3.3
2023-03-01T23:00:00,-8.0,5.5,91.0,0.0,3.7
2023-03-02T00:00:00,-5.9,5.01,89.0,0.0,2.0
2023-03-02T01:00:00,-5.5,4.71,92.5,0.0,1.3
2023-03-02T02:00:00,-5.7,4.41,86.3,0.0,0.8
2023-03-02T03:00:00,-5.7,4.69,88.2,0.0,1.3
2023-03-02T04:00:00,-5.5,4.71,90.6,0.0,1.2
2023-03-02T05:00:00,-5.3,4.78,88.7,4.8,1.4
2023-03-02T06:00:00,-5.3,4.57,88.5,13.5,1.0
2023-03-02T07:00:00,-5.0,4.34,90.0,20.7,0.7
2023-03-02T08:00:00,-5.1,4.07,89.0,28.5,0.4
2023-03-02T09:00:00,-5.3,4.18,93.4,43.6,0.5
2023-03-02T10:00:00,-5.2,3.96,89.2,45.2,0.3
2023-03-02T11:00:00,-5.4,3.77,88.8,46.3,0.2
2023-03-02T12:00:00,-6.7,3.86,90.5,40.8,0.2
2023-03-02T13:00:00,-7.2,4.8,85.2,52.3,1.5
2023-03-02T14:00:00,-7.4,5.8,88.4,38.4,4.9
2023-03-02T15:00:00,-7.8,5.95,91.4,31.5,5.8
2023-03-02T16:00:00,-7.6,5.53,85.9,30.3,3.8
2023-03-02T17:00:00,-7.7,5.22,92.6,27.1,2.6
2023-03-02T18:00:00,-6.9,5.35,89.0,14.1,2.9
2023-03-02T19:00:00,-6.5,5.26,89.0,6.1,2.8
2023-03-02T20:00:00,-6.0,5.15,86.6,0.0,2.5
2023-03-02T21:00:00,-6.1,5.12,87.6,0.0,2.4
2023-03-02T22:00:00,-6.5,5.6,86.2,0.0,4.1
2023-03-02T23:00:00,-6.7,6.58,90.1,0.0,9.3
2023-03-03T00:00:00,-7.2,5.33,88.0,0.0,3.0
2023-03-03T01:00:00,-7.3,2.02,88.6,0.0,0.0
2023-03-03T02:00:00,-7.3,5.69,92.0,0.0,4.3
2023-03-03T03:00:00,-8.3,6.91,91.7,0.0,12.6
2023-03-03T04:00:00,-8.6,5.61,90.6,0.0,3.9
2023-03-03T05:00:00,-8.9,5.71,93.7,4.4,4.6
2023-03-03T06:00:00,-9.2,5.61,94.9,13.9,3.8
2023-03-03T07:00:00,-9.5,5.25,93.1,18.9,2.6
2023-03-03T08:00:00,-9.8,4.39,89.4,31.6,0.7
2023-03-03T09:00:00,-10.2,3.62,93.2,40.1,0.1
2023-03-03T10:00:00,-10.7,3.32,90.8,36.8,0.0
2023-03-03T11:00:00,-11.3,3.44,90.5,37.7,0.0
2023-03-03T12:00:00,-13.2,2.91,88.8,38.8,0.0
2023-03-03T13:00:00,-14.0,3.18,92.7,45.4,0.0
2023-03-03T14:00:00,-14.8,3.36,91.3,43.6,0.0
2023-03-03T15:00:00,-15.3,3.11,88.3,37.5,0.0
2023-03-03T16:00:00,-15.1,3.76,95.3,30.3,0.1
2023-03-03T17:00:00,-14.9,3.83,91.4,23.7,0.2
2023-03-03T18:00:00,-15.1,3.16,96.0,14.9,0.0
2023-03-03T19:00:00,-13.2,2.26,90.1,5.0,0.0
2023-03-03T20:00:00,-12.5,1.92,94.1,0.0,0.0
2023-03-03T21:00:00,-12.2,1.72,90.2,0.0,0.0
2023-03-03T22:00:00,-11.8,1.43,92.1,0.0,0.0
2023-03-03T23:00:00,-11.9,1.4,89.0,0.0,0.0
2023-03-04T00:00:00,-12.6,3.19,90.5,0.0,0.0
2023-03-04T01:00:00,-13.0,2.97,91.8,0.0,0.0
2023-03-04T02:00:00,-13.0,2.3,93.0,0.0,0.0
2023-03-04T03:00:00,-12.3,2.35,92.9,0.0,0.0
2023-03-04T04:00:00,-11.7,2.38,90.1,0.0,0.0
2023-03-04T05:00:00,-11.5,0.81,90.0,4.4,0.0
2023-03-04T06:00:00,-11.3,1.53,91.9,14.3,0.0
2023-03-04T07:00:00,-11.3,3.04,90.5,22.2,0.0
2023-03-04T08:00:00,-11.4,3.18,89.6,31.2,0.0
2023-03-04T09:00:00,-11.5,3.08,90.7,40.0,0.0
2023-03-04T10:00:00,-11.7,2.76,90.5,44.1,0.0
2023-03-04T11:00:00,-12.3,2.21,90.8,42.2,0.0
2023-03-04T12:00:00,-13.3,2.33,92.9,42.6,0.0
2023-03-04T13:00:00,-13.8,2.33,92.7,48.5,0.0
2023-03-04T14:00:00,-14.9,3.42,94.7,36.5,0.0
2023-03-04T15:00:00,-14.6,3.9,93.7,37.3,0.2
2023-03-04T16:00:00,-16.0,3.89,94.2,29.4,0.2
2023-03-04T17:00:00,-15.5,3.23,94.1,23.1,0.0
2023-03-04T18:00:00,-14.0,3.42,92.2,12.4,0.0
2023-03-04T19:00:00,-14.3,2.8,91.0,4.4,0.0
2023-03-04T20:00:00,-13.4,2.67,93.1,0.0,0.0
2023-03-04T21:00:00,-13.6,3.0,92.7,0.0,0.0
2023-03-04T22:00:00,-14.1,3.77,89.5,0.0,0.1
2023-03-04T23:00:00,-14.3,3.69,93.7,0.0,0.1
2023-03-05T00:00:00,-12.9,3.67,91.8,0.0,0.1
2023-03-05T01:00:00,-10.0,4.83,89.2,0.0,1.6
2023-03-05T02:00:00,-9.3,4.89,91.2,0.0,1.7
2023-03-05T03:00:00,-8.7,5.28,92.2,0.0,2.7
2023-03-05T04:00:00,-8.3,5.96,92.4,0.0,5.8
2023-03-05T05:00:00,-7.9,6.53,89.0,2.6,8.8
2023-03-05T06:00:00,-7.6,6.65,89.3,11.9,9.5
2023-03-05T07:00:00,-7.1,6.63,88.4,18.8,10.1
2023-03-05T08:00:00,-6.6,5.8,89.8,27.3,4.9
2023-03-05T09:00:00,-6.4,3.76,92.8,29.9,0.2
2023-03-05T10:00:00,-6.8,2.3,88.6,36.9,0.0
2023-03-05T11:00:00,-6.9,1.63,86.3,36.3,0.0
2023-03-05T12:00:00,-8.3,3.35,91.3,44.5,0.0
2023-03-05T13:00:00,-7.9,4.43,89.5,40.1,0.8
2023-03-05T14:00:00,-7.2,4.62,90.5,44.7,1.2
2023-03-05T15:00:00,-7.2,4.27,88.8,40.6,0.6
2023-03-05T16:00:00,-7.5,3.83,89.1,25.8,0.2
2023-03-05T17:00:00,-7.8,3.74,91.8,19.4,0.1
2023-03-05T18:00:00,-7.6,4.05,87.8,11.4,0.3
2023-03-05T19:00:00,-7.6,4.04,89.4,2.6,0.3
2023-03-05T20:00:00,-7.4,3.81,89.2,0.0,0.2
2023-03-05T21:00:00,-7.5,3.63,90.6,0.0,0.1
2023-03-05T22:00:00,-7.5,3.69,88.1,0.0,0.1
2023-03-05T23:00:00,-8.6,4.06,89.4,0.0,0.3
2023-03-06T00:00:00,-9.6,3.57,94.1,0.0,0.1
2023-03-06T01:00:00,-6.7,5.1,89.6,0.0,2.3
2023-03-06T02:00:00,-5.5,5.46,90.6,0.0,3.6
2023-03-06T03:00:00,-5.0,5.36,88.5,0.0,3.1
2023-03-06T04:00:00,-4.4,5.07,88.4,0.0,2.3
2023-03-06T05:00:00,-4.1,4.65,93.4,2.0,1.2
2023-03-06T06:00:00,-4.0,4.16,90.4,11.7,0.4
2023-03-06T07:00:00,-3.6,4.05,93.2,24.3,0.3
2023-03-06T08:00:00,-3.5,4.03,87.4,24.3,0.3
2023-03-06T09:00:00,-3.5,3.35,86.0,29.4,0.0
2023-03-06T10:00:00,-4.6,2.1,87.5,42.6,0.0
2023-03-06T11:00:00,-3.4,1.56,87.6,40.2,0.0
2023-03-06T12:00:00,-5.8,3.01,89.7,43.7,0.0
2023-03-06T13:00:00,-6.3,2.44,90.1,50.1,0.0
2023-03-06T14:00:00,-7.6,2.91,89.3,40.1,0.0
2023-03-06T15:00:00,-7.8,4.22,86.5,39.0,0.5
2023-03-06T16:00:00,-8.2,4.88,86.4,28.8,1.6
2023-03-06T17:00:00,-8.1,5.63,91.4,19.9,4.2
2023-03-06T18:00:00,-8.1,5.91,86.5,10.7,5.4
2023-03-06T19:00:00,-8.2,6.1,89.0,2.5,6.2
2023-03-06T20:00:00,-8.5,5.82,91.9,0.0,4.7
2023-03-06T21:00:00,-8.8,5.48,90.7,0.0,3.4
2023-03-06T22:00:00,-8.7,5.7,92.7,0.0,4.2
2023-03-06T23:00:00,-8.5,5.97,90.0,0.0,5.7
2023-03-07T00:00:00,-7.7,6.5,92.0,0.0,9.0
2023-03-07T01:00:00,-7.1,6.31,87.5,0.0,7.4
2023-03-07T02:00:00,-6.6,6.0,92.6,0.0,6.1
2023-03-07T03:00:00,-6.0,5.9,88.0,0.0,5.4
2023-03-07T04:00:00,-5.3,5.81,91.2,0.0,5.0
2023-03-07T05:00:00,-4.7,5.49,89.4,1.1,3.4
2023-03-07T06:00:00,-4.4,5.07,88.7,11.5,2.2
2023-03-07T07:00:00,-3.8,5.63,91.2,17.5,4.2
2023-03-07T08:00:00,-3.6,5.99,88.4,27.2,5.9
2023-03-07T09:00:00,-3.5,6.35,91.2,39.6,7.7
2023-03-07T10:00:00,-3.6,6.45,88.9,37.0,8.1
2023-03-07T11:00:00,-3.8,6.71,91.0,42.5,9.9
2023-03-07T12:00:00,-4.2,6.56,89.1,45.2,9.2
2023-03-07T13:00:00,-4.2,7.06,90.6,49.8,13.4
2023-03-07T14:00:00,-3.9,8.2,89.8,39.4,26.0
2023-03-07T15:00:00,-4.2,8.46,90.8,34.3,29.1
2023-03-07T16:00:00,-3.9,8.55,90.8,23.7,32.0
2023-03-07T17:00:00,-3.3,9.0,90.6,20.9,38.0
2023-03-07T18:00:00,-2.9,8.94,89.7,9.9,37.7
2023-03-07T19:00:00,-2.6,9.39,90.2,1.4,47.4
2023-03-07T20:00:00,-2.4,10.09,90.2,0.0,59.9
2023-03-07T21:00:00,-2.2,11.32,90.7,0.0,91.8
2023-03-07T22:00:00,-2.2,11.29,88.1,0.0,95.0
2023-03-07T23:00:00,-2.3,10.32,88.3,0.0,62.4
2023-03-08T00:00:00,-2.4,10.6,86.4,0.0,75.6
2023-03-08T01:00:00,-2.5,10.51,92.8,0.0,67.1
2023-03-08T02:00:00,-2.4,10.26,88.2,0.0,61.0
2023-03-08T03:00:00,-2.2,10.64,92.0,0.0,71.2
2023-03-08T04:00:00,-2.1,11.07,90.0,0.0,89.2
2023-03-08T05:00:00,-2.0,11.45,88.4,0.2,97.9
2023-03-08T06:00:00,-1.9,11.32,89.4,10.1,89.0
2023-03-08T07:00:00,-1.9,10.97,91.3,18.6,80.1
2023-03-08T08:00:00,-1.7,10.47,90.0,25.0,70.3
2023-03-08T09:00:00,-1.7,10.47,90.4,39.6,70.7
2023-03-08T10:00:00,-1.6,10.5,90.4,39.8,69.8
2023-03-08T11:00:00,-1.5,10.59,88.1,36.7,70.6
2023-03-08T12:00:00,-1.0,11.67,91.8,37.2,101.6
2023-03-08T13:00:00,-1.0,11.18,94.2,42.8,85.7
2023-03-08T14:00:00,-1.1,11.05,90.1,42.7,80.2
2023-03-08T15:00:00,-1.1,12.01,88.8,30.3,109.2
2023-03-08T16:00:00,-1.2,12.38,89.4,29.9,113.3
2023-03-08T17:00:00,-1.4,10.98,88.2,20.0,82.1
2023-03-08T18:00:00,-1.6,10.69,93.3,9.1,71.6
2023-03-08T19:00:00,-1.6,10.11,90.7,0.2,62.7
2023-03-08T20:00:00,-1.7,9.88,88.1,0.0,56.4
2023-03-08T21:00:00,-1.7,9.17,93.1,0.0,41.2
2023-03-08T22:00:00,-1.8,8.38,89.9,0.0,28.5
2023-03-08T23:00:00,-1.8,8.07,91.4,0.0,24.5
2023-03-09T00:00:00,-1.3,8.35,88.0,0.0,28.8
2023-03-09T01:00:00,-1.2,8.05,90.2,0.0,22.9
2023-03-09T02:00:00,-1.5,7.74,90.3,0.0,19.9
2023-03-09T03:00:00,-1.6,7.26,88.3,0.0,15.6
2023-03-09T04:00:00,-1.8,6.58,91.2,0.0,9.7
2023-03-09T05:00:00,-1.7,5.77,85.8,0.0,4.8
2023-03-09T06:00:00,-1.7,5.19,91.1,11.5,2.5
2023-03-09T07:00:00,-1.7,4.8,88.2,17.4,1.5
2023-03-09T08:00:00,-1.7,3.91,93.6,28.7,0.2
2023-03-09T09:00:00,-2.0,3.18,91.0,39.0,0.0
2023-03-09T10:00:00,-2.4,2.1,89.6,32.4,0.0
2023-03-09T11:00:00,-2.8,1.78,88.1,42.8,0.0
2023-03-09T12:00:00,-2.5,1.58,88.2,44.9,0.0
2023-03-09T13:00:00,-1.4,0.42,89.2,48.6,0.0
2023-03-09T14:00:00,-2.0,1.14,89.1,45.1,0.0
2023-03-09T15:00:00,-3.1,2.87,91.7,36.4,0.0
2023-03-09T16:00:00,-2.7,3.45,88.7,23.4,0.0
2023-03-09T17:00:00,-3.3,2.57,91.2,17.2,0.0
2023-03-09T18:00:00,-3.5,2.62,88.8,11.4,0.0
2023-03-09T19:00:00,-3.0,3.57,91.6,0.0,0.1
2023-03-09T20:00:00,-2.6,4.13,89.0,0.0,0.4
2023-03-09T21:00:00,-3.5,2.61,89.4,0.0,0.0
2023-03-09T22:00:00,-3.3,3.03,86.2,0.0,0.0
2023-03-09T23:00:00,-3.3,3.34,93.7,0.0,0.0
2023-03-10T00:00:00,-4.1,2.79,91.9,0.0,0.0
2023-03-10T01:00:00,-3.6,3.9,89.1,0.0,0.2
2023-03-10T02:00:00,-3.3,4.7,95.8,0.0,1.3
2023-03-10T03:00:00,-3.1,4.6,91.8,0.0,1.1
2023-03-10T04:00:00,-3.2,3.52,86.9,0.0,0.1
2023-03-10T05:00:00,-3.1,1.33,91.1,0.0,0.0
2023-03-10T06:00:00,-3.6,2.06,92.8,8.4,0.0
2023-03-10T07:00:00,-3.2,4.39,90.2,18.4,0.7
2023-03-10T08:00:00,-3.7,4.85,91.0,27.5,1.6
2023-03-10T09:00:00,-3.8,4.34,91.8,35.5,0.7
2023-03-10T10:00:00,-4.2,3.36,85.3,41.2,0.0
2023-03-10T11:00:00,-5.2,2.69,91.0,45.4,0.0
2023-03-10T12:00:00,-5.9,3.36,90.2,48.0,0.0
2023-03-10T13:00:00,-6.2,2.82,88.9,38.7,0.0
2023-03-10T14:00:00,-5.2,2.4,91.1,36.0,0.0
2023-03-10T15:00:00,-6.5,2.92,91.7,35.7,0.0
2023-03-10T16:00:00,-6.8,3.83,89.6,28.6,0.2
2023-03-10T17:00:00,-5.9,4.43,90.8,20.4,0.8
2023-03-10T18:00:00,-5.4,4.71,88.4,11.2,1.3
2023-03-10T19:00:00,-5.6,4.8,91.3,0.0,1.5
2023-03-10T20:00:00,-4.9,5.64,91.5,0.0,4.0
2023-03-10T21:00:00,-4.8,6.02,87.4,0.0,6.2
2023-03-10T22:00:00,-5.2,5.88,91.0,0.0,5.1
2023-03-10T23:00:00,-5.6,5.87,91.2,0.0,5.5
2023-03-11T00:00:00,-6.1,5.95,86.3,0.0,5.6
2023-03-11T01:00:00,-6.3,5.39,86.5,0.0,3.3
2023-03-11T02:00:00,-6.2,5.19,89.6,0.0,2.5
2023-03-11T03:00:00,-5.7,5.05,91.1,0.0,2.1
2023-03-11T04:00:00,-5.5,4.3,90.5,0.0,0.6
2023-03-11T05:00:00,-5.5,3.31,92.5,0.0,0.0
2023-03-11T06:00:00,-5.6,2.33,85.9,9.7,0.0
2023-03-11T07:00:00,-3.9,1.49,93.1,17.3,0.0
2023-03-11T08:00:00,-2.8,1.26,91.1,22.0,0.0
